10800,0.923099696636,1.38794589043,0.89675706625,1.38794541359
11000,0.891518950462,1.38790404797,0.894748330116,1.38790380955
11200,0.91573369503,1.38786041737,0.904292941093,1.38786029816
11400,0.897100687027,1.38781499863,0.89400613308,1.38781476021
11600,0.88648968935,1.38776791096,0.895775079727,1.38776779175
11800,0.873977184296,1.3877196312,0.915954709053,1.38771927357
12000,0.867118120193,1.38767004013,0.877845466137,1.38766980171
12200,0.885946452618,1.38761949539,0.873259782791,1.38761925697
12400,0.890813171864,1.38756847382,0.89871776104,1.3875682354
12600,0.91013610363,1.38751685619,0.891575694084,1.38751661777
12800,0.885268330574,1.38746511936,0.866025209427,1.38746488094
13000,0.897056221962,1.38741350174,0.8759329319,1.38741326332
13200,0.877444148064,1.38736200333,0.914219617844,1.38736188412
13400,0.89108979702,1.38731122017,0.8963149786,1.38731098175
13600,0.898099720478,1.38726091385,0.880856752396,1.38726067543
13800,0.868918299675,1.38721132278,0.886747896671,1.38721108437
14000,0.864375472069,1.3871628046,0.907435894012,1.38716256618
14200,0.874130904675,1.3871152401,0.880940973759,1.38711500168
14400,0.907536149025,1.38706886768,0.876787543297,1.38706862926
14600,0.871383309364,1.38702368736,0.850954055786,1.38702344894
14800,0.859906375408,1.38697981834,0.869895935059,1.38697957993
15000,0.879934728146,1.38693714142,0.865661740303,1.38693714142
15200,0.844433546066,1.38689613342,0.879791975021,1.386895895
15400,0.856956005096,1.38685631752,0.884270250797,1.38685619831
15600,0.866251826286,1.38681793213,0.89541977644,1.38681769371
15800,0.852958798409,1.38678121567,0.848628401756,1.38678097725
16000,0.867833912373,1.3867456913,0.854323685169,1.3867456913
16200,0.876006186008,1.38671183586,0.885390281677,1.38671159744
16400,0.854020595551,1.38667941093,0.83625292778,1.38667929173
16600,0.867452681065,1.38664865494,0.868632555008,1.38664841652
16800,0.841608405113,1.38661909103,0.867128133774,1.38661885262
17000,0.842309713364,1.38659119606,0.829107642174,1.38659095764
17200,0.866095602512,1.3865647316,0.86666226387,1.38656449318
17400,0.850378155708,1.38653969765,0.889831185341,1.38653945923
17600,0.851078510284,1.38651609421,0.861337721348,1.38651585579
17800,0.866038143635,1.38649380207,0.857981204987,1.38649368286
18000,0.85035687685,1.38647294044,0.836468815804,1.38647294044
18200,0.824948251247,1.38645362854,0.832072973251,1.38645350933
18400,0.847184419632,1.38643550873,0.825349271297,1.38643550873
18600,0.843083143234,1.38641881943,0.834211289883,1.38641881943
18800,0.845243275166,1.38640332222,0.855146169662,1.38640332222
19000,0.852226257324,1.38638925552,0.851429760456,1.38638913631
19200,0.84173065424,1.38637638092,0.847277581692,1.3863761425
19400,0.86075180769,1.3863645792,0.841397941113,1.38636445999
19600,0.837641060352,1.38635385036,0.842522203922,1.38635396957
19800,0.852537631989,1.38634443283,0.841672182083,1.38634443283
